name,prefecture,city,lv01Nm,link,hyoka,comi,yado,onsen_num,dai,roten,sauna,kinen,kokyu,tanjun,enka,tansan,iou,housya,ryusan,sansei,gantetsu,nisan,youso,latitude,longitude,都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
湯の川温泉,島根県,出雲市,斐川町学頭,http://www.yunokawaonsen.jp,4.36,1371,6,6,4,4,1,6,1,False,True,False,False,True,True,False,False,False,False,35.393443,132.872175,島根,長楽園竜宮,133.0,0.0,50.0,35.0,24.0,50.0,0,不明,温泉・鉱泉,0,0,0,72.0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0.275,385.0,12.8,0,0,0,0.7,141.0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,227.0,0.54,0.006,0,0,0,0,0,0,869.0,0,0,0,0,27.46,0,0,0,0,0,0,0,0,40.0,0,5.3,0.0,0,0,0,0,0,0,0,0,1966-07-16 00:00:00,"島根県温泉の化学,温泉科学,1977"
宮浜温泉,広島県,廿日市市,宮浜温泉二丁目,,4.27,1100,6,6,4,2,1,6,2,True,False,False,False,True,True,False,False,False,False,34.27307,132.252714,広島県,広島市山根町1212,132.0,28.0,57.0,34.0,24.0,21.0,0,不明,温泉・鉱泉,0,0,30.0,18.5,34.6,0,6.3,0,21.12,0,0,84,0,0,0,0,0,0,6.38,0.74,0,0,0,1.19,7.15,0,0,0,0,0,0,0,0,0,0,0,0,8.45,0,0,0,0,0,0,0,0,10.6,0,0,0,0,18.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1978.7.24.,"昭和５３年度鉱泉調査結果について,広島衛研業務年報,1979"
明礬温泉,大分県,別府市,明礬,,4.66,853,9,6,3,3,1,5,0,True,False,True,True,False,True,True,False,False,False,33.3176986,131.453476,大分県,0,131.0,35.0,22.0,33.0,36.0,9.0,0,不明,温泉・鉱泉,0,0,0,33.8,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,460.0,1.4,0,0,0,5.2,313.0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,720.0,0,0,0,0,75.6,0,0,0,0,0,0,0,0,47.0,0,0,0.0,0,0,0,0,0,0,0,0,1977-11-27 00:00:00,"国東半島の温鉱泉の化学組成,大分県温泉調査研究会報告第33号,1982"
長者原温泉,大分県,九重町,大字田野,http://www.kokonoe-k.com/spring02/,4.08,538,8,6,5,5,0,7,0,True,True,True,True,False,True,True,False,False,False,33.117317,131.2277281,大分県,庄内町大字高岡橋爪,131.0,25.0,31.0,33.0,11.0,3.0,150.0,井戸,温泉・鉱泉,550.0,0,24.7,42.3,82.0,0,8.5,8.24,0,0,0,203.0,0,0,0,0,0,0.04,34.9,2.44,0.01,0.0,0.0,0.15,0.65,0,0,0.16,0.04,0,0,1.02,0.0,0,0,0,1.2,5.3,0.0,0.01,0,0,0,0,0,0,18.1,0,0,0,0,39.1,0,0,0,0,0,0,0,0,100.0,0,0,0.0,0.0,52.0,0,0.013000000000000001,0.0007,0,0.0,0,1984-09-05 00:00:00,"平成元年度 全国地熱資源総合調査 広域熱水流動調査（第3次）鶴見岳地域 流体地化学調査報告書(要旨),1990"
湯の児温泉,熊本県,水俣市,大迫,http://www.city.minamata.lg.jp/376.html,―,312,6,6,3,5,1,6,0,True,True,True,False,False,False,False,False,False,False,32.233039,130.411409,熊本県,0,130.0,35.0,51.0,32.0,19.0,30.0,0,井戸,温泉・鉱泉,0,0,0,40.7,87,0,8.2,0,0,0.9985,0,293.6,0,0,0,0,0,0.02,92.64,3.31,0,0,0.38,0.14,4.76,0,0,0,0.01,0.01,0,0.01,0,0,0.01,0,1.44,10.02,0.15,0.02,0.03,0,0,0.61,0.02,0,9.07,0,0,0,0,243.2,2.34,0.63,0,0.2,0,0,0,0,0,20.15,2.15,0.0,0.68,3.79,0,0,0,0,0,mg/kg,1972-03-17 00:00:00,"熊本県鉱泉誌 第Ⅱ巻,熊本県衛生公害研究所報,1978"
京町温泉,宮崎県,えびの市,大字向江,http://www.kyomachionsen.com,4.30,680,8,6,6,3,0,6,0,True,True,True,False,False,True,False,False,False,False,32.0468243,130.7666195,宮崎県,えびの市永山,130.0,48.0,29.0,32.0,2.0,37.0,0,不明,温泉・鉱泉,490,0,0,0,12.0,0,8.5,0,0,0,0,326.0,0,0,0,0,0,0,83.794,1.8,0,0,0.9,0.415,1.1440000000000001,0,0,1.9069999999999998,0,0,0,0.08,0,0,0,0,0,11.5,0,0,0.99,0,0,0,0,0,3.21,0,0,0,0,186.61700000000002,16.095,0,0,0,0,0,0,0,108.61,0,0,0.0,0.306,0,0,0,0,0,0,mg/kg,1953-07-09 00:00:00,"日本の主要地熱地域の熱水の化学組成 その2（45.白鳥）,地質調査所報告 第262号,1981"
日当山温泉,鹿児島県,霧島市,隼人町姫城一丁目,http://hinatayama.net,4.06,820,7,6,5,3,1,6,2,True,True,True,False,False,False,False,False,False,False,31.770064,130.757713,鹿児島県,0,130.0,51.0,25.0,31.0,53.0,59.0,0,不明,温泉・鉱泉,0,0,0,60.1,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2.6,0,0,0,0,0,0,0,0,5.5,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.5,0,0,0.1,14.0,0,0,0,1989-09-08 00:00:00,"鹿児島県の温泉 霧島火山地域の温泉（その１）,鹿児島県 保健環境部 生活衛生課,鹿児島県公害防止協会,1990"
旭岳温泉,北海道,東川町,勇駒別,http://www.welcome-higashikawa.jp/info/?c=10,―,2118,7,5,3,3,2,4,0,False,True,True,False,True,True,False,False,False,False,43.649284,142.7947009,北海道,上川町層雲峡,142.0,57.0,27.0,43.0,43.0,28.0,0,湧泉,温泉・鉱泉,0,0,0,60.4,0,0,7.6,8.3,0,0,0,480.0,0,0,0,0,0,0,120.7,9.3,0,0,0,2.9,14.6,0,0,0.1,0.1,0,0,0,0.002,0.019,0,0,1.38,62.7,0,0,0,0,0,0,0,0,52.5,0,0,0,0,233.6,0,0,0,0,0,0,0,0,119.5,0,14.2,0.0,0,10.3,0,0.012,0,0,0,0,1973-07-31 00:00:00,"北海道の地熱・温泉（C）北海道中央部、北海道立地下資源調査所,1979"
白金温泉,北海道,美瑛町,字白金,http://www.biei-shiroganeonsen.com,3.76,1672,6,5,4,5,4,5,0,False,True,False,False,True,False,False,False,False,False,43.4732376,142.6440004,北海道,上川町層雲峡,142.0,57.0,27.0,43.0,43.0,28.0,0,湧泉,温泉・鉱泉,0,0,0,60.4,0,0,7.6,8.3,0,0,0,480.0,0,0,0,0,0,0,120.7,9.3,0,0,0,2.9,14.6,0,0,0.1,0.1,0,0,0,0.002,0.019,0,0,1.38,62.7,0,0,0,0,0,0,0,0,52.5,0,0,0,0,233.6,0,0,0,0,0,0,0,0,119.5,0,14.2,0.0,0,10.3,0,0.012,0,0,0,0,1973-07-31 00:00:00,"北海道の地熱・温泉（C）北海道中央部、北海道立地下資源調査所,1979"
ぬかびら源泉郷,北海道,上士幌町,字ぬかびら源泉郷,https://nukabilife.wixsite.com/nukabilife/blank-9,4.35,644,7,5,5,2,1,6,0,False,True,True,False,False,False,False,False,False,False,43.3657429,143.1910232,北海道,置戸町常元,143.0,26.0,50.0,43.0,37.0,0.0,0,井戸,温泉・鉱泉,640,0,0,42.2,138.8888888888889,0,9.8,9.8,0,0,0,335.0,0,0,0,0,0,0,96.8,0.6,0,0,0,0.5,4.2,0,0,0,0,0.02,0,0.02,0,0,0,0,1.72,86.5,0,0,0,0,0,0,0,0,64.8,0,0,0,0,55.5,15.6,0,0,6.5,0,0,0,0,44.8,0,0,0.0,0.24,0,0,0,0,0,0,0,1982.9.,"北海道の地熱・温泉,地下資源調査所調査研究報告第16号,1985"
朝里川温泉,北海道,小樽市,朝里川温泉二丁目,http://www.otaru-asari.co.jp,4.24,1692,5,5,3,5,3,5,2,True,True,False,False,True,True,False,False,False,False,43.146853,141.0396571,北海道,小樽市新富,141.0,0.0,56.0,43.0,10.0,47.0,0,井戸,温泉・鉱泉,530,0,0,27.0,0,0,8.7,8.7,0,0,0,237.0,0,0,0,0,0,0,64.6,1.8,0,0,0,0.5,3.8,0,0,0.06,0.01,0,0,0.13,0,0.001,0,0,0.57,20.3,0,0,0,0,0,0,0,0,32.5,0,0,0,0,112.9,4.5,0,0,0,0,0,0,0,52.3,0,7,0.0,0.13,0,0,0.085,0,0,0,0,1972-06-30 00:00:00,北海道の地熱・温泉（B）西南北海道北部、北海道立地下資源調査所、1977
北湯沢温泉,北海道,伊達市,大滝区北湯沢温泉町,,―,3275,6,5,4,3,3,5,0,True,True,False,False,False,False,False,False,False,False,42.6225142614746,141.022979736328,北海道,札幌市南区薄別,141.0,8.0,30.0,42.0,56.0,30.0,0,湧泉,温泉・鉱泉,0,0,0,35.0,12.8,0,6.2,7.8,0,0,0,912.0,0,0,0,0,0,0,96.3,31.2,0,0,0,38.7,158.6,0,0,0.06,1.54,0.04,0,0.04,0.002,0.003,0,0,0.55,30.0,0,0,0,0,0,0,0,0,65.2,0,0,0,0,867.4,0,0,0,0,0,0,0,0,35.5,0,10.8,0.0,0,62,0,0.22,0,0,0,0,1972-09-30 00:00:00,北海道の地熱・温泉（B）西南北海道北部、北海道立地下資源調査所、1977
虎杖浜温泉,北海道,白老町,字虎杖浜,http://www.shiraoi.net/n-html/page-onsen.html,―,1255,15,5,5,4,4,5,1,True,True,True,False,False,False,False,False,False,False,42.465436472168,141.217056274414,北海道,支笏湖地区,141.0,23.0,10.0,42.0,45.0,50.0,0,井戸,温泉・鉱泉,22.0,0,0,0,0,無色,8.4,8.4,0,0,0,0,0,0,0,24.0,0,0,0,0,0,0,0.0,30.0,235.0,0,0,0,0,0.0,0.13,0.13,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.07,0,0,1953.5.,"胆振国苫小牧地区天然ガス調査,地下資源調査所報告,1960"
百沢温泉,青森県,弘前市,大字百沢,http://www.iwakisan.com/hot_spring/hyakuzawa.html,―,68,6,5,3,1,1,4,0,False,True,True,False,False,False,False,True,False,False,40.619542,140.342523,青森県,北津軽郡金木町大字金木字朝日山,140.0,27.0,17.0,40.0,54.0,1.0,0,井戸,温泉・鉱泉,1000,0,5.0,34.6,117,0,8.0,0,0,0,1.0019,4.615,0,0,0,0,0,0,1640.0,34.0,0,0,0.0,17.5,34.0,0,0,0.0,0.0,0.1,0,0,0,0,0,0,3.2,2098.0,0,0,0,0,0,0,0,0,635.5,0,0,0.1,0,214.0,0,0,0,0,0,0,0,0,0,12.0,15.4,0.0,0,8.8,0,0,0,0,0,0,1981-12-11 00:00:00,青森県の温泉，青森県衛生研究所報No.19，1982
十和田湖畔温泉,青森県,十和田市,大字奥瀬,,4.03,2834,6,5,6,2,1,6,0,True,True,True,False,True,False,False,False,False,False,40.425436,140.8933,青森県,上北郡野辺地町字馬門道,141.0,4.0,17.0,40.0,52.0,16.0,0,不明,温泉・鉱泉,0,0,20.0,32.5,0,0,8.85,0,0,0,0.9986,0.2393,0,0,0,0,0,0,53.8,2.3,0,0,0,0.1,0.0,0,0,0.2,0.0,0.1,0,0,0,0,0,0,0,35.1,0,0,0.1,0,0,0,0,0,10.8,0,0,0.7,0,73.3,0,0,0,0,0,0,0,0,0,116.8,2.6,0.0,0,0,0,0,0,0,0,0,1979-10-12 00:00:00,青森県の温泉，青森県衛生研究所報No.17，1980
花巻温泉,岩手県,花巻市,湯本,,4.33,5604,5,5,5,3,4,5,1,True,True,True,False,False,True,False,False,False,False,39.4552627,141.0670064,岩手県,岩手郡滝沢村鵜飼字土沢,141.0,5.0,18.0,39.0,44.0,49.0,0,不明,温泉・鉱泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
瀬見温泉,山形県,最上町,大字大堀,http://semi-onsen.com,4.40,1086,7,5,4,1,0,5,0,True,True,False,False,True,True,False,False,False,False,38.754477,140.412239,山形県,最上郡真室川町及位,140.0,21.0,6.0,38.0,58.0,1.0,0,湧泉,温泉・鉱泉,0,0,0,4.8,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,8.05,0.899,0,0,0,3.767,4.605,0,0,0,0,0,0,0,0,0,0,0,0,20.59,0,0,0,0,0,0,0,0,4.038,0,0,0,0,20.07,0,0,0,0,0,0,0,0,8.1,0,0,0.0,0,0,0,0,0,0,0,mg/kg,0,秋田地熱資源図説明書，地質調査所，1996
白布温泉,山形県,米沢市,大字関,http://www.shirabu.jp,4.56,637,5,5,5,3,0,5,1,False,False,False,True,True,True,False,False,False,False,37.7801979,140.1197355,山形県,東置賜郡高畠町一本柳字契約壇,140.0,10.0,43.0,38.0,0.0,17.0,0,井戸,温泉・鉱泉,1300.0,0,0,41.5,300.0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,101.2,1.0,0,0,0,0.1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,67.8,0,0,0,0,0,0,0,0,20.1,0,0,0,0,139.9,0,0,0,0,0,0,0,0,35.3,0,0,0.0,0,0,0,0,0,0,0,0,0,秋田地熱資源図説明書，地質調査所，1996
穴原温泉,福島県,福島市,飯坂町湯野,,―,1602,6,5,5,3,2,5,0,True,False,False,False,False,False,False,False,False,False,37.8425805,140.4372594,福島県,福島県相馬郡新地町,140.0,56.0,50.0,37.0,50.0,33.0,0,井戸,温泉・鉱泉,240.0,0,0,21.4,223,0,8.1,0,0,0,0,0,0,0,0,0,0,0,66.5,3.0,0,0,0,0.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,9.6,0,0,0,0,172.3,0,0,0,0,0,0,0,0,51.5,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
裏磐梯早稲沢温泉,福島県,北塩原村,大字桧原,,―,62,9,5,2,2,0,5,0,True,False,False,False,True,True,False,False,False,False,37.726119,140.067335,福島県,福島県耶麻郡北塩原村,140.0,4.0,18.0,37.0,43.0,22.0,0,井戸,温泉・鉱泉,700.0,0,0,43.1,>104,0,8.1,0,0,0,0,0,0,0,0,0,0,0,255.0,3.1,0,0,0,0.3,213.0,0,0,0,0,0,0,0,0,0,0,0,0,44.7,0,0,0,0,0,0,0,0,935.0,0,0,0,0,22.0,0,0,0,0,0,0,0,0,31.0,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
万座温泉,群馬県,嬬恋村,大字干俣,http://www.manzaonsen.gr.jp/index.php,4.15,5000,7,5,5,5,0,4,0,False,True,False,True,True,True,True,False,False,False,36.6354135,138.5079923,群馬県,高半,138.0,59.0,10.0,36.0,48.0,30.0,0,不明,温泉・鉱泉,0,0,0,61.0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,115,0,0,0,0,22,1.5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"本邦諸温泉の地質学的研究,地調報告,1962"
犬吠埼温泉,千葉県,銚子市,犬吠埼,,4.27,2897,8,5,6,4,1,8,1,False,True,True,False,False,False,False,False,False,False,35.7048133,140.8627617,千葉県,0,140.0,43.0,32.0,35.0,41.0,55.0,0,不明,温泉・鉱泉,0,0,0,17.4,0,0,8.23,0,0,0,0,860.0,0,0,0,0,0,0,252.0,21.6,0,0,3.56,13.6,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.007,0,0,0,5.5,0,0,0,0,771.0,0,0,0,0,0,0,0,0,51.67,0,2.3,0.0,0,0,0,0,0,0,0,0,1991.3.,"千葉県の温泉の化学,温泉科学　第42巻,1991"
宮城野温泉,神奈川県,箱根町,宮城野,,―,443,5,5,3,0,0,5,1,True,True,True,False,False,True,False,False,False,False,35.2532819,139.0564863,神奈川県,信玄館,139.0,3.0,10.0,35.0,26.0,30.0,0,井戸,温泉・鉱泉,0,0,0,32.9,0,0,9.93,7.75,0,0,0,528.6,0,0,0,0,0,0.088,153.0,1.72,0,0,0,0.48200000000000004,19.9,0,0,0.068,0,0.15,0,0,0,0,0,0,0,44.57,0,0,1.45,0,0,0,0,0,260,0,0,0,0,32.6,1.64,0,0,0,0,0,0,0,0,0,1.319,0.446,0,0,0,0,0,0,0,0,1963-09-27 00:00:00,"丹沢山地の温泉鉱泉.神奈川県温研報告,1964"
小涌谷温泉,神奈川県,箱根町,小涌谷,,4.35,2739,5,5,4,4,3,5,2,True,True,False,False,False,False,False,False,False,False,35.2399761,139.0479185,神奈川県,信玄館,139.0,3.0,10.0,35.0,26.0,30.0,0,井戸,温泉・鉱泉,0,0,0,32.9,0,0,9.93,7.75,0,0,0,528.6,0,0,0,0,0,0.088,153.0,1.72,0,0,0,0.48200000000000004,19.9,0,0,0.068,0,0.15,0,0,0,0,0,0,0,44.57,0,0,1.45,0,0,0,0,0,260,0,0,0,0,32.6,1.64,0,0,0,0,0,0,0,0,0,1.319,0.446,0,0,0,0,0,0,0,0,1963-09-27 00:00:00,"丹沢山地の温泉鉱泉.神奈川県温研報告,1964"
山田温泉,長野県,高山村,大字奥山田,http://shinshu-takayama-onsenkyo.com/hot_spring_facility/#yamada,―,687,6,5,3,3,0,4,1,False,True,False,False,False,False,False,False,False,False,36.6703636,138.4246533,長野県,下水内郡栄村,138.0,38.0,5.0,36.0,51.0,4.0,0,不明,温泉・鉱泉,0,0,0,45,18.0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,5664.0,329.4,0,0,0,284.7,1829.0,0,0,0,0,0,0,0,0,0,0,0,0,11180.0,0,0,0,0,0,0,0,0,1202.0,0,0,0,0,1577.0,0,0,0,0,0,0,0,0,101.5,0,0,0.0,0,0,0,0,0,0,0,0,0,新潟地熱資源図説明書，地質調査所，1993
河津浜温泉,静岡県,河津町,浜,,―,410,6,5,3,3,0,5,1,True,True,False,False,True,False,False,False,False,False,34.7481419,138.997413,静岡県,加茂郡東伊豆町,139.0,4.0,28.0,34.0,50.0,37.0,0,井戸,温泉・鉱泉,0,0,0,45.0,0,0,8.4,0,0,0,0,1244.0,0,0,0,0,0,0,355.0,6,0,0,0,2.4,25.9,0,0,0,0,0,0,0,0,0,0,0,0,429.4,0,0,0,0,0,0,0,0,208.3,0,0,0,0,160.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1973,"熱川温泉および周辺地域の地温と化学成分,地熱,1978"
蓮台寺温泉,静岡県,下田市,蓮台寺,,―,534,5,5,4,4,0,5,0,True,False,False,False,False,False,False,False,False,False,34.6957221166992,138.932754516602,静岡県,加茂郡東伊豆町,139.0,4.0,28.0,34.0,50.0,37.0,0,井戸,温泉・鉱泉,0,0,0,45.0,0,0,8.4,0,0,0,0,1244.0,0,0,0,0,0,0,355.0,6,0,0,0,2.4,25.9,0,0,0,0,0,0,0,0,0,0,0,0,429.4,0,0,0,0,0,0,0,0,208.3,0,0,0,0,160.4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1973,"熱川温泉および周辺地域の地温と化学成分,地熱,1978"
濁河温泉,岐阜県,下呂市,小坂町落合,,―,190,5,5,5,4,0,5,0,False,True,True,False,True,True,False,False,False,False,35.9234445,137.4491278,岐阜県,0,137.0,33.0,29.0,36.0,11.0,5.0,0,湧泉,温泉・鉱泉,0,0,0,68.0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,194.04,23.07,0,0,0,7.3,50.9,0,0,0,0,0,0,0,0,0,0,0,0,197.46,0,0,0,0,0,0,0,0,49.47,0,0,0,0,330.12,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1977.7.19.,"焼岳地域の温泉水の同位体組成，化学組成および地下温度について,日本地熱学会誌,1980"
答志島温泉,三重県,鳥羽市,答志町,http://www.ymd7.com/trk.htm,4.27,587,6,5,4,4,0,6,0,True,True,True,False,False,False,False,False,False,False,34.531996,136.901108,三重県,鈴鹿市国府町前が谷,136.0,30.0,55.0,34.0,51.0,5.0,0,井戸,温泉・鉱泉,1500.0,0,25.0,41.2,510.0,0,8.3,0,0,0.9989,0,641.7,1100.0,0,0,0,0,0,246.6,2.9530000000000003,0,0,0.888,1.942,7.207999999999999,0,0,0,0.0,0.14300000000000002,0,0,0,0,0,0,0.43,161.5,0,0,0.034,0,0,0,0,0,0.0,0,0,0,0,408.7,2.3280000000000003,0,0,0,0,0,0,0,0,0,0,0.0,0.024,4.727,0,0,0,0,0,0,1972.9.28.,"濃尾平野の超深層地下水について（第２報）,愛知県衛研所報,1974"
加太淡嶋温泉,和歌山県,和歌山市,加太,http://www.kada.jp/onsen/,―,2217,7,5,4,3,1,6,1,True,True,True,False,False,False,False,False,False,False,34.2751254,135.0686961,和歌山県,須賀郡打田町,135.0,20.0,52.0,34.0,16.0,44.0,0,不明,温泉・鉱泉,0,0,0,18.2,1.4,0,9,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,15,0,0,0,0,52.8,26.6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"阪神地域および紀伊半島西部地域のヘリウム資源について,地調月報,1969"
椿温泉,和歌山県,白浜町,椿,http://www.tubakionsen.com,―,203,5,5,2,1,0,4,0,True,False,False,True,False,False,False,False,False,False,33.6022857,135.3877976,和歌山県,湯元,135.0,33.0,47.0,33.0,57.0,4.0,0,不明,温泉・鉱泉,0,0,10.0,45,0,0,8,0,0,0,0,0,0,0,0,0,0,0,932,102,0,0,0,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,35.3,0,0,0,0,0,0,0,0,9.9,0,0,0,0,1046.8,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0,0,0,0,0,0,0,0,"紀伊半島中南部地方の温泉群について,地調月報,1958"
奥津温泉,岡山県,鏡野町,奥津,http://www.okayama-kanko.jp/spot/okutsu.html,―,815,7,5,3,1,0,5,1,True,False,False,False,False,True,False,False,False,False,35.2219398,133.9209626,岡山県,奥津荘,133.0,55.0,30.0,35.0,13.0,10.0,0,不明,温泉・鉱泉,0,0,29.5,42.8,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,2.0,0,0,0,0,0,0,0,0,0,0,0,1.6,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,"山陰地方の温泉のフッ素含有量,電気通信大学学報（理工学編）,1981"
川棚温泉,山口県,下関市,豊浦町大字川棚,http://www.kawatana.com,4.36,1436,8,5,4,3,1,5,2,True,True,False,False,True,True,False,False,False,False,34.138694,130.939004,山口,0,131.0,6.0,20.0,34.0,17.0,10.0,0,不明,温泉・鉱泉,0,0,0,37.0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,49.8,1.9,0,0,0,0.2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1963,"日本の熱水系の水素，酸素の同位元素比と主成分化学について,地球科学ジャーナル1973"
塩江温泉郷,香川県,高松市,塩江町上西乙,,―,1200,6,5,4,2,4,5,0,False,False,False,True,False,False,False,False,False,False,34.1549239294434,134.074554443359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鈍川温泉,愛媛県,今治市,玉川町鈍川,http://www.nibukawa.net,4.12,835,5,5,4,1,0,5,0,True,True,True,False,False,False,False,False,False,False,33.980946,132.933032,愛媛,今治市長沢字芋尻甲517,132.0,56.0,46.03000000005296,34.0,3.0,22.17000000002827,0,井戸,温泉・鉱泉,500,0,27.9,25.4,206,0,8.4,0,0,0,0,487.1,0,0,0,0,0,0.215,181.9,3.2569999999999997,0,0,0,3.664,7.134,0,0,0,0,0,0,0,0,0,0,0,12.27,8.16,0,0,0.068,0,0,0,0,0,0.768,0,0,0,0,455.1,6.771,0,0,0,0,0,0,0,0,0,6.356,0.0,0,4.392,0,0,0,0,0,0,1975.6.16.,"昭和５０年度温水分析成績,愛媛衛研年報,1976"
足摺温泉,高知県,土佐清水市,足摺岬,http://www.ashizuri-onsen.com/,3.84,1464,6,5,5,3,1,5,0,True,False,False,False,True,True,False,False,False,False,32.7259779,133.0107906,高知県,佐賀町市野瀬,133.0,9.0,3.0,33.0,9.0,21.0,0,不明,温泉・鉱泉,0,0,0,20.0,80.2,0,8.7,0,0,0.9985,0,135.0,0,0,0,0,0,0.4,46.5,0.9,0,0,0.024,1.215,5.605,0,0,0.013999999999999999,0,0,0,0,0,0,0,0,1.018,9.602,0,0,0.085,0,0,0,0,0,9.712,0,0,0,0,106.0,3.13,0,0,0,0,0,0,0,0,0,2.008,0.0,2.441,0.511,0,0,0,0,0,0,0,"高知県下における冷鉱泉の地質学的研究第１報,高知大学学術研究報告,1983"
筑後川温泉,福岡県,うきは市,浮羽町古川,http://www.fukuoka-onsen.com/chikugogawa.html,―,1054,5,5,4,2,0,5,0,True,False,False,True,True,True,False,False,False,False,33.3586011,130.8061852,福岡県,0,130.0,49.0,48.0,33.0,21.0,37.0,0,不明,温泉・鉱泉,0,0,32.0,19.6,24,0,8.4,8.6,8.25,0.9977,0,542.0,0,0,0,0,0,0,252.3,1.6030000000000002,0,0,0,0.21899999999999997,8.166,0,0,0.6509999999999999,0,0.031,0,0,0,0,0,0,0,96.0,0,0,1.31,0,0,0,0,0,21.03,0,0,0,0,186.7,143.1,0,0,19.57,0,0,0,0,0,29.31,0,0.0,0,0,0,0,0,0,0,mg/kg,1954-09-03 00:00:00,"温泉分析,福岡県衛生研究所報7,1968"
