都道府県名,所在地,東経(゜),東経(′),東経(″),北緯(゜),北緯(′),北緯(″),標高(ｍ),水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質(外観臭味),pH,RpH,Rn(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,EH,KMnO4消費,H+,Li+,Na+,K+,Rb+,Cs+,NH4+,Mg2+,Ca2+,Sr2+,Ba2+,Al3+,Mn2+,Fe2+,Fe3+,T-Fe,Cu2+,Zn2+,Pb2+,Si4+,F−,Cl−,Br−,I−,OH−,NO2−,NO3−,HS−,S2O32−,HSO4−,SO42−,SO32−,H2PO4−,HPO42−,PO43−,HCO3−,CO32−,HSiO3−,SiO32−,BO2−,H2SO4,H3PO4,HAsO2,AsO2-,SiO2,H2SiO3,HBO2,dis.O2,free H2S,free CO2,T-CO2,T-As,T-Hg,T-P,T-B,単位,調査日,文献名
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
岡山県,,133,43,25,35,11,12,,不明,温泉・鉱泉,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,×10-10Ci/kg,,"岡山県における主要温泉群の泉質特性,岡山県環境保健センター年報　第12号,1988"
