都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ－Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ－,Ｃｌ－,Ｂｒ－,I－,OH－,ＮＯ２－,ＮＯ３－,ＨＳ－,Ｓ２Ｏ３2－,ＨＳＯ４－,ＳＯ４２－,ＳＯ３２－,Ｈ２ＰＯ４－,ＨＰＯ４２－,ＰＯ４３－,ＨＣＯ３－,ＣＯ３２－,ＨＳｉＯ３－,ＳｉＯ３２－,ＢＯ２－,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,ｄｉｓ．０２,ｆｒｅｅ　Ｈ２Ｓ,ｆｒｅｅ　ＣＯ２,Ｔ－ＣＯ２,Ｔ－Ａｓ,Ｔ－Ｈｇ,Ｔ－Ｐ,Ｔ－Ｂ,単位,調査日,文献名
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,40.8,,,9.29,,,,,343.3,,,,,,0.234,124.5,0.914,,,,0.001,1.884,,,,,,,,,,,,6.625,37.58,,,,,,,,,4.896,,,,,,118.2,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,29.1,,,9.12,,,,,517.9,,,,,,0.372,184.6,1.286,,,,0.001,1.683,,,,,,,,,,,,8.77,160.2,,,,,,,,,2.208,,,,,,102.5,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,43,,,8.98,,,,,543.2,,,,,,0.405,162.5,0.829,,,,0.001,3.721,,,,,,,,,,,,13.19,143.6,,,,,,,,,0.768,,,,,,80.4,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,21.6,,,8.33,,,,,824.7,,,,,,0.689,310.3,2.514,,,,2.674,13.59,,,,,,,,,,,,13.31,372.2,,,,,,,,,0.001,,,,,,84,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,53,52.75000000012824,33,48,35.21000000003198,,井戸,温泉・鉱泉,,,,43,,,9.18,,,,,447.2,,,,,,0.33,170.3,1.086,,,,0.001,1.804,,,,,,,,,,,,8.297,111.7,,,,,,,,,2.592,,,,,,110.2,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,48,30,33,48,50,,井戸,温泉・鉱泉,,,,27.9,,,8.92,,,,,473.9,,,,,,0.392,173.4,1.2,,,,0.001,2.365,,,,,,,,,,,,5.331,29.85,,,,,,,,,119.9,,,,,,114.9,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,48,30,33,48,50,,井戸,温泉・鉱泉,,,,40.1,,,9.4,,,,,366.6,,,,,,0.26,139,0.886,,,,0.001,1.242,,,,,,,,,,,,6.562,55.66,,,,,,,,,3.648,,,,,,116.3,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,48,30,33,48,50,,井戸,温泉・鉱泉,,,,21.6,,,8.77,,,,,321.9,,,,,,0.306,112.5,0.429,,,,0.243,4.81,,,,,,,,,,,,9.937,73.03,,,,,,,,,18.24,,,,,,68.16,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,48,30,33,48,50,,井戸,温泉・鉱泉,,,,26,,,9,,,,,585.1,,,,,,0.545,214.1,1.057,,,,0.431,3.647,,,,,,,,,,,,14.42,231.1,,,,,,,,,10.18,,,,,,67.56,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,松山市,132,48,30,33,48,50,,井戸,温泉・鉱泉,,,,30.5,,,9,,,,,733.1,,,,,,0.77,262.9,1.955,,,,0.496,6.16,,,,,,,,,,,,13.9,339.8,,,,,,,,,0.265,,,,,,21.41,,,,,,,,,,,,,,,,,,,,1975.4.,"道後温泉群の地球化学的考察,温泉工学会誌,1976"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,,,,7.22,,,,,3566,,,,,,10.15,1059,62.75,,,,32.96,123.4,,,,,,,,,,,,1.49,1218,,,,,,,,,4.91,,,,,,507.8,,,,,,,,,,,,,,,,,,,,,"愛媛の水（第１０報）,愛媛衛研年報,1977"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,,,,8.89,,,,,286.1,,,,,,0.24,95.16,1.1,,,,0.45,5.49,,,,,,,,,,,,10.22,66.16,,,,,,,,,14.01,,,,,,51.74,,,,,,,,,,,,,,,,,,,,,"愛媛の水（第１０報）,愛媛衛研年報,1977"
愛媛,,,,,,,,,不明,温泉・鉱泉,,,,,,,8.57,,,,,210.5,,,,,,0.1,50.39,1.2,,,,2.68,14.11,,,,,,,,,,,,2.1,11.1,,,,,,,,,10.38,,,,,,57.21,,,,,,,,,,,,,,,,,,,,,"愛媛の水（第１０報）,愛媛衛研年報,1977"
愛媛,新居浜市一宮町1-5-1,133,17,10,33,57,20,,井戸,観測井,82,,,15.8,,,6.6,6.7,,,,,116,,,0,,,4.85,1.2,,,0,4.18,13.5,,,,0,,,0.05,,,,,,7.33,,,,0,6.6,,,,15,,,,,30.3,,,,,,,,,12.2,,,,,,,,,,,,1981,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
愛媛,新居浜市庄内町2-4-47,133,17,50,33,57,20,,井戸,観測井,95,,,13.5,,,7.2,7.4,,,,,67,,,0.2,,,4.51,0.27,,,0,3.18,11.4,,,,0,,,0.07,,,,,,9.36,,,,0.007,3.46,,,,11.3,,,,,26.1,,,,,,,,,8.49,,,,,,,,,,,,1981,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
愛媛,新居浜市宇高町2-13-7,133,18,10,33,58,10,,井戸,観測井,112.5,,,15.7,,,7,7.2,,,,,90,,,0.1,,,5.61,0.93,,,0,3.21,14.4,,,,0,,,0.05,,,,,,9.98,,,,0,4.86,,,,13.9,,,,,37.7,,,,,,,,,11.4,,,,,,,,,,,,1981,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
愛媛,新居浜市多喜浜14-2,133,21,10,33,58,20,,井戸,観測井,24,,,18,,,7.2,7.4,,,,,520,,,2.46,,,110,9.46,,,0.02,20.5,18.8,,,,0.14,,,0.78,,,,,,172,,,,0.006,0.2,,,,42.6,,,,,81.3,,,,,,,,,10.8,,,,,,,,,,,,1981,"地下水利用適正化調査に係る地下水位等観測井についての資料,工業用水,1983"
愛媛,道前平野,,,,,,,,井戸,観測井,,,,,,,7.8,,,,,,263,,,,,,34,14.4,,,,7,2.4,,,,,,,,,,,,,19.8,,,,,,,,,2,,,,,170,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,観測井,,,,,,,7.2,,,,,,125,,,,,,9.1,0.38,,,,2.7,6.5,,,,,,,,,,,,,7,,,,,,,,,1.5,,,,,83.6,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.2,,,,,,151,,,,,,10.7,1.2,,,,4.6,14.5,,,,,,,,,,,,,11.3,,,,,,,,,21.9,,,,,46.4,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.2,,,,,,193,,,,,,12.1,1.8,,,,5.7,17.9,,,,,,,,,,,,,13.4,,,,,,,,,26.5,,,,,54.1,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.5,,,,,,169,,,,,,7.9,2.5,,,,4.7,17.2,,,,,,,,,,,,,15.2,,,,,,,,,20.8,,,,,57.2,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7,,,,,,216,,,,,,14.7,1.3,,,,5.3,21.6,,,,,,,,,,,,,15.5,,,,,,,,,29.9,,,,,78.9,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.6,,,,,,104,,,,,,4.2,0.8,,,,2.5,6.3,,,,,,,,,,,,,9.9,,,,,,,,,13.5,,,,,34,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7.7,,,,,,144,,,,,,23.7,1.3,,,,3.3,1.8,,,,,,,,,,,,,14.1,,,,,,,,,11.2,,,,,74.3,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7.4,,,,,,122,,,,,,3.3,0.86,,,,5.3,7.5,,,,,,,,,,,,,8.5,,,,,,,,,12.6,,,,,63.4,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.5,,,,,,124,,,,,,6.6,1.4,,,,6.3,3.6,,,,,,,,,,,,,9.9,,,,,,,,,16.7,,,,,43.3,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.6,,,,,,146,,,,,,5.6,1.2,,,,5.1,6.8,,,,,,,,,,,,,10.6,,,,,,,,,20.7,,,,,51,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,6.3,,,,,,156,,,,,,8.4,1.4,,,,6.2,13.4,,,,,,,,,,,,,10.6,,,,,,,,,24.8,,,,,43.3,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7.3,,,,,,129,,,,,,9.6,0.4,,,,2.8,6.8,,,,,,,,,,,,,9.2,,,,,,,,,2.3,,,,,78.9,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7.4,,,,,,2030,,,,,,310,9.9,,,,77.8,46.5,,,,,,,,,,,,,680,,,,,,,,,79.6,,,,,83.6,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,道前平野,,,,,,,,井戸,用水,,,,,,,7.4,,,,,,120,,,,,,11,0.26,,,,2,6.2,,,,,,,,,,,,,8.5,,,,,,,,,14.4,,,,,82,,,,,,,,,,,,,,,,,,,,,1982-09-20 00:00:00,"道前平野地下水のトリチウムを含む水質の特徴について,農業土木試験場技報第１６７号（WM－６）,1985"
愛媛,北宇和郡広見町大字奈良字奈良奥山国有林57林班ほ小班,,,,,,,,不明,温泉・鉱泉,"650, 800",,12.3,18.9,22.3,,8.2,,0.6,,,0.2270,,,,,,0.1未満,48.0,0.3,,,,0.1,25.4,0.1,,,,0.1未満,0.1未満,,,0.1未満,,,3.0,89.1,,,0.1未満,,,1.7,,,1.5,,,,,38.5,0.5,,,,,,,,,24.5,2.3,,,0.5,,,,,,mg/kg,1987.4.13.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,越智郡岩城村2518,,,,,,,,不明,温泉・鉱泉,40,,32.0,20.8,13.0,,6.1,,13.2,,,0.2520,,,,,,0.1未満,36.8,1.5,,,,6.4,11.8,0.1,,,,0.1未満,0.1未満,,,0.1未満,,,0.4,21.3,,,0.1未満,,,0.1未満,,,68.1,,,,,19.9,0.1未満,,,,,,,,,76.5,0.3,,,25.3,,,,,,mg/kg,1987.7.23.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,今治市長沢字弐反地甲297-10,,,,,,,,不明,温泉・鉱泉,400,,30.9,18.5,61.3,,7.9,,3.9,,,0.2044,,,,,,0.1未満,24.4,1.0,,,,11.5,29.7,0.2,,,,1.1,0.1未満,,,0.2,,,3.7,8.8,,,0.1未満,,,2.2,,,7.9,,,,,178.4,1.0,,,,,,,,,46.0,0.1未満,,,3.9,,,,,,mg/kg,1987.8.26.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,今治市長沢字芋尻甲517,,,,,,,,不明,温泉・鉱泉,400,,30.9,19.0,130.2,,7.9,,5.3,,,0.3878,,,,,,0.1未満,88.4,1.9,,,,14.5,31.2,0.2,,,,0.9,0.1未満,,,0.1未満,,,5.6,73.7,,,0.1未満,,,0.1未満,,,12.6,,,,,251.3,1.6,,,,,,,,,39.3,1.8,,,5.1,,,,,,mg/kg,1987.8.26.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,松山市祝谷町３丁目79-7,,,,,,,,不明,温泉・鉱泉,500,,9.1,32.1,98.7,,9.1,,,,,0.2212,,,,,,0.2,73.1,0.6,,,,0.2,2.9,0.1未満,,,,0.1未満,0.1未満,,,0.1未満,,,11.5,19.9,,,0.2,,,0.1未満,,,24.9,,,,,78.8,8.1,,,,,,,,,47.6,5.7,,,0.1,,,,,,mg/kg,1988.1.25.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,松山市末町268,,,,,,,,不明,温泉・鉱泉,"240, 494",,16.4,39.8,297.0,,9.3,,4.4,,,0.2906,,,,,,0.6,102.5,0.8,,,,0.1未満,2.9,0.1未満,,,,0.1未満,0.1未満,,,0.1未満,,,15.5,69.2,,,0.3,,,0.3,,,13.0,,,,,65.2,9.2,,,,,,,,,43.7,9.6,,,0.1未満,,,,,,mg/kg,1988.1.27.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,松山市食場町110-2,,,,,,,,不明,温泉・鉱泉,436,,9.5,23.7,148.0,,8.7,,5.6,,,0.1460,,,,,,0.2,36.5,0.4,,,,0.2,11.0,0.1未満,,,,0.1未満,0.1未満,,,0.1未満,,,4.6,15.6,,,0.1未満,,,0.1未満,,,17.5,,,,,66.3,2.3,,,,,,,,,22.6,1.8,,,0.6,,,,,,mg/kg,1988.1.27.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,松山市末町甲260,,,,,,,,不明,温泉・鉱泉,430,,8.1,40.6,260.0,,9.1,,5.8,,,0.3370,,,,,,0.7,117.5,1.0,,,,0.1未満,3.5,0.1未満,,,,0.1未満,0.1未満,,,0.1未満,,,14.6,101.5,,,0.2,,,0.2,,,19.9,,,,,56.8,5.1,,,,,,,,,50.8,10.1,,,0.1未満,,,,,,mg/kg,1988.1.27.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,今治市長沢字弐反地甲297-10,,,,,,,,不明,温泉・鉱泉,400,,10.9,19.2,400.0,,7.9,,5.9,,,0.2004,,,,,,0.1,22.5,0.9,,,,10.5,28.1,0.1未満,,,,0.3,0.1未満,,,0.1未満,,,3.7,4.8,,,0.1未満,,,0.1未満,,,9.2,,,,,166.5,0.9,,,,,,,,,58.6,0.1,,,6.0,,,,,,mg/kg,1988.2.15.,"昭和62年度温泉分析成績,昭和62年度　愛媛県立衛生研究所年報、第49号,1988"
愛媛,松山市石手１丁目2,,,,,,,,不明,温泉・鉱泉,-,,22.5,29.7,測定不能,,9.2,,1.95,,,0.2910,,,,,,0.5,100.0,0.8,,,,0.1未満,2.8,0.1未満,,0.1未満,,,,,,,,,12.1,85.1,,,0.3,0.1未満,0.1未満,0.6,0.6,,16.4,,0.1未満,0.1未満,,56.9,6.4,8.4,,3.6,,,,,,28.9,4.2,,,0.1未満,,,,,,mg/kg,1988.9.27.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市末町268,,,,,,,,不明,温泉・鉱泉,-,,22.5,36.6,測定不能,,9.2,,3.03,,,0.2914,,,,,,0.5,96.0,0.7,,,,1.8,2.4,0.1未満,,0.1未満,,,,,,,,,13.7,75.7,,,0.3,0.1未満,0.1未満,1.0,0.5,,16.1,,0.1未満,0.1未満,,59.1,7.6,10.4,,5.2,,,,,,31.0,5.2,,,0.1未満,,,,,,mg/kg,1988.9.27.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市石手1丁目5,,,,,,,,不明,温泉・鉱泉,-,,22.5,32.9,測定不能,,9.2,,3.14,,,0.2874,,,,,,0.5,96.0,0.8,,,,0.6,3.6,0.1未満,,0.1未満,,,,,,,,,13.0,78.6,,,0.3,0.1未満,0.2,0.4,0.1未満,,17.2,,0.1未満,0.1未満,,59.4,6.8,9.0,,3.9,,,,,,30.0,4.3,,,0.1未満,,,,,,mg/kg,1988.9.27.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市宿野町304-1,,,,,,,,不明,温泉・鉱泉,"320.0, 340.0, 365.0",,24.6,33.0,155.2,,9.3,,2.70,,,0.2194,,,,,,0.4,74.0,0.6,,,,1.2,2.0,0.1未満,,0.1未満,,,,,,,,,12.6,30.6,,,0.4,0.1未満,0.1未満,0.6,0.2,,19.6,,0.1未満,0.1未満,,62.8,9.9,11.4,,3.7,,,,,,27.5,3.0,,,0.1未満,,,,,,mg/kg,1988.9.28.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市食場町314-2,,,,,,,,不明,温泉・鉱泉,"307.8, 222.0",,24.6,22.8,40.0,,8.7,,14.6,,,0.1902,,,,,,0.4,42.0,0.8,,,,1.9,16.0,0.1,,0.1未満,,,,,,,,,4.6,22.7,,,0.1未満,0.5,2.5,0.5,0.1未満,,31.5,,0.1未満,0.1未満,,75.4,2.6,2.0,,0.3,,,,,,23.0,1.2,,,0.3,,,,,,mg/kg,1988.9.28.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市末町268,,,,,,,,不明,温泉・鉱泉,400.0,,24.2,38.4,103.2,,9.3,,7.12,,,0.3118,,,,,,0.6,104.0,16.8,,,,0.4,2.7,0.1未満,,0.1未満,,,,,,,,,14.9,91.3,,,0.3,0.1未満,0.1未満,3.1,0.1未満,,12.4,,0.1未満,0.1未満,,60.3,8.8,11.0,,5.4,,,,,,29.3,4.8,,,0.1未満,,,,,,mg/kg,1988.9.29.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,松山市末町269-2,,,,,,,,不明,温泉・鉱泉,450.0,,24.2,41.0,169.8,,9.3,,6.16,,,0.3424,,,,,,0.7,128.0,0.9,,,,0.3,2.9,0.1未満,,0.1未満,,,,,,,,,14.9,110.3,,,0.3,0.1未満,0.1未満,3.5,0.1未満,,17.1,,0.1未満,0.1未満,,59.2,9.0,12.2,,6.1,,,,,,30.9,5.2,,,0.1未満,,,,,,mg/kg,1988.9.29.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
愛媛,越智郡弓削町豊島81番地,,,,,,,,不明,温泉・鉱泉,30.0,,9.7,16.4,50.0,,6.4,,1.51,,,0.4976,,,,,,0.1未満,113.3,2.3,,,,8.8,20.7,0.2,,0.1未満,,,,,,,,,0.3,145.2,,,0.1未満,0.1未満,23.6,0.1未満,0.1未満,,67.8,,0.3,0.1,,58.6,-,0.1未満,,-,,,,,,74.5,0.3,,,55.9,,,,,,mg/kg,1990.2.22.,"昭和63年度温泉分析成績,昭和63年度　愛媛県立衛生研究所年報、第50号,1989"
